origin,origin_kind,rank,destination,destination_kind,time,reverse_time
174,customer,7,65,customer,11,11
174,customer,8,136,customer,11,11
174,customer,9,218,customer,11,11
174,customer,10,69,customer,12,14
175,customer,1,87,customer,17,17
175,customer,2,283,customer,17,17
175,customer,3,96,customer,18,12
175,customer,4,320,customer,18,12
175,customer,5,245,customer,19,19
175,customer,6,256,customer,19,14
175,customer,7,273,customer,19,14
175,customer,8,293,customer,19,18
175,customer,9,97,customer,27,28
175,customer,10,2,customer,30,34
176,customer,1,73,customer,6,6
176,customer,2,171,customer,6,6
176,customer,3,258,customer,6,6
176,customer,4,259,customer,7,7
176,customer,5,69,customer,10,9
176,customer,6,275,customer,10,10
176,customer,7,164,customer,11,13
176,customer,8,4,customer,13,12
176,customer,9,47,customer,13,13
176,customer,10,62,customer,13,13
177,customer,1,103,customer,0,0
177,customer,2,316,customer,0,0
177,customer,3,3,customer,17,17
177,customer,4,49,customer,17,17
177,customer,5,88,customer,17,17
177,customer,6,124,customer,17,17
177,customer,7,158,customer,17,17
177,customer,8,209,customer,17,17
177,customer,9,292,customer,17,17
177,customer,10,308,customer,17,17
178,customer,1,298,customer,0,0
178,customer,2,9,customer,1,2
178,customer,3,14,customer,1,1
178,customer,4,307,customer,9,9
178,customer,5,227,customer,20,23
178,customer,6,129,customer,22,30
178,customer,7,27,customer,27,30
178,customer,8,150,customer,27,30
178,customer,9,197,customer,28,30
178,customer,10,254,customer,35,44
179,customer,1,91,customer,0,0
179,customer,2,70,customer,9,9
179,customer,3,181,customer,26,18
179,customer,4,115,customer,29,21
179,customer,5,223,customer,32,32
179,customer,6,203,customer,33,26
179,customer,7,290,customer,54,54
179,customer,8,262,customer,55,50
179,customer,9,306,customer,56,56
179,customer,10,120,customer,58,54
180,customer,1,304,customer,0,0
180,customer,2,253,customer,4,10
180,customer,3,261,customer,4,10
180,customer,4,142,customer,8,16
180,customer,5,38,customer,9,7
180,customer,6,51,customer,9,7
180,customer,7,74,customer,9,7
180,customer,8,125,customer,9,7
180,customer,9,132,customer,9,7
180,customer,10,15,customer,11,10
181,customer,1,115,customer,4,4
181,customer,2,203,customer,10,10
181,customer,3,91,customer,18,26
181,customer,4,179,customer,18,26
181,customer,5,70,customer,20,19
181,customer,6,223,customer,38,36
181,customer,7,120,customer,39,39
181,customer,8,262,customer,56,52
181,customer,9,290,customer,58,56
181,customer,10,306,customer,60,58
182,customer,1,271,customer,27,28
182,customer,2,248,customer,28,28
182,customer,3,57,customer,35,34
182,customer,4,310,customer,35,30
182,customer,5,186,customer,38,40
182,customer,6,276,customer,40,39
182,customer,7,319,customer,50,49
182,customer,8,33,customer,54,55
182,customer,9,307,customer,63,63
182,customer,10,191,customer,64,60
183,customer,1,229,customer,20,20
183,customer,2,277,customer,28,28
183,customer,3,61,customer,40,39
183,customer,4,228,customer,41,40
183,customer,5,317,customer,41,41
183,customer,6,31,customer,49,40
183,customer,7,198,customer,49,40
183,customer,8,95,customer,51,36
183,customer,9,116,customer,61,61
183,customer,10,145,customer,64,64
184,customer,1,161,customer,12,15
184,customer,2,76,customer,13,11
184,customer,3,155,customer,14,16
184,customer,4,111,customer,16,20
184,customer,5,113,customer,19,21
184,customer,6,201,customer,19,19
184,customer,7,174,customer,20,21
184,customer,8,219,customer,20,21
184,customer,9,257,customer,20,20
184,customer,10,288,customer,20,21
185,customer,1,59,customer,0,0
185,customer,2,192,customer,0,0
185,customer,3,78,customer,11,11
185,customer,4,243,customer,11,11
185,customer,5,291,customer,11,11
185,customer,6,135,customer,13,8
185,customer,7,68,customer,14,13
185,customer,8,170,customer,14,13
185,customer,9,0,base,18,16
185,customer,10,1,source,18,16
186,customer,1,276,customer,2,2
186,customer,2,248,customer,13,12
186,customer,3,310,customer,18,18
186,customer,4,307,customer,30,30
186,customer,5,271,customer,38,37
186,customer,6,178,customer,39,40
186,customer,7,298,customer,39,40
186,customer,8,14,customer,40,39
186,customer,9,182,customer,40,38
186,customer,10,9,customer,41,41
187,customer,1,241,customer,12,27
187,customer,2,297,customer,12,27
187,customer,3,15,customer,13,29
187,customer,4,126,customer,13,29
187,customer,5,324,customer,13,29
187,customer,6,38,customer,14,31
187,customer,7,51,customer,14,31
187,customer,8,74,customer,14,31
187,customer,9,107,customer,14,27
187,customer,10,125,customer,14,31
188,customer,1,39,customer,17,15
188,customer,2,113,customer,17,20
188,customer,3,76,customer,18,21
188,customer,4,65,customer,19,17
188,customer,5,201,customer,19,20
188,customer,6,218,customer,19,17
188,customer,7,161,customer,23,28
188,customer,8,202,customer,24,23
188,customer,9,232,customer,24,23
188,customer,10,90,customer,25,23
189,customer,1,144,customer,0,0
189,customer,2,82,customer,19,20
189,customer,3,234,customer,40,40
189,customer,4,31,customer,42,37
189,customer,5,198,customer,42,37
189,customer,6,95,customer,47,43
189,customer,7,58,customer,52,50
189,customer,8,126,customer,52,51
189,customer,9,154,customer,52,50
189,customer,10,324,customer,52,51
190,customer,1,24,customer,2,2
190,customer,2,138,customer,2,1
190,customer,3,237,customer,2,1
190,customer,4,22,customer,5,5
190,customer,5,45,customer,5,8
190,customer,6,133,customer,5,4
190,customer,7,289,customer,5,4
190,customer,8,53,customer,6,7
190,customer,9,173,customer,10,13
190,customer,10,84,customer,11,12
191,customer,1,195,customer,1,1
191,customer,2,305,customer,1,1
191,customer,3,8,customer,41,42
191,customer,4,118,customer,42,43
191,customer,5,246,customer,45,46
191,customer,6,205,customer,47,48
191,customer,7,231,customer,47,48
191,customer,8,265,customer,47,47
191,customer,9,248,customer,53,52
191,customer,10,168,customer,54,55
192,customer,1,59,customer,0,0
192,customer,2,185,customer,0,0
192,customer,3,78,customer,11,11
192,customer,4,243,customer,11,11
192,customer,5,291,customer,11,11
192,customer,6,135,customer,13,8
192,customer,7,68,customer,14,13
192,customer,8,170,customer,14,13
192,customer,9,0,base,18,16
192,customer,10,1,source,18,16
193,customer,1,238,customer,0,0
193,customer,2,2,customer,7,7
193,customer,3,107,customer,8,8
193,customer,4,282,customer,8,8
193,customer,5,41,customer,12,11
193,customer,6,55,customer,12,11
193,customer,7,139,customer,12,11
193,customer,8,16,customer,13,11
193,customer,9,194,customer,13,11
193,customer,10,89,customer,14,14
194,customer,1,16,customer,0,0
194,customer,2,41,customer,1,1
194,customer,3,55,customer,1,1
194,customer,4,139,customer,1,1
194,customer,5,17,customer,4,5
194,customer,6,107,customer,6,9
194,customer,7,282,customer,6,9
194,customer,8,2,customer,7,8
194,customer,9,193,customer,11,13
194,customer,10,238,customer,11,13
195,customer,1,305,customer,0,0
195,customer,2,191,customer,1,1
195,customer,3,8,customer,41,42
195,customer,4,118,customer,42,43
195,customer,5,246,customer,45,45
195,customer,6,205,customer,46,47
195,customer,7,231,customer,46,47
195,customer,8,265,customer,46,47
195,customer,9,248,customer,52,52
195,customer,10,168,customer,54,55
196,customer,1,279,customer,0,0
196,customer,2,267,customer,3,2
196,customer,3,220,customer,6,7
196,customer,4,224,customer,6,7
196,customer,5,4,customer,7,6
196,customer,6,136,customer,7,6
196,customer,7,69,customer,8,8
196,customer,8,84,customer,8,9
196,customer,9,100,customer,9,11
196,customer,10,173,customer,10,11
197,customer,1,27,customer,2,2
197,customer,2,150,customer,2,2
197,customer,3,227,customer,12,9
197,customer,4,129,customer,15,15
197,customer,5,200,customer,21,21
197,customer,6,254,customer,24,29
197,customer,7,204,customer,29,25
197,customer,8,307,customer,29,25
197,customer,9,9,customer,30,29
197,customer,10,14,customer,30,28
198,customer,1,31,customer,0,0
198,customer,2,95,customer,6,8
198,customer,3,317,customer,25,26
198,customer,4,277,customer,33,37
198,customer,5,144,customer,37,42
198,customer,6,189,customer,37,42
198,customer,7,61,customer,39,52
198,customer,8,82,customer,40,44
198,customer,9,183,customer,40,49
198,customer,10,285,customer,41,42
199,customer,1,56,customer,23,26
199,customer,2,109,customer,33,33
199,customer,3,266,customer,33,33
199,customer,4,36,customer,36,39
199,customer,5,7,customer,48,50
199,customer,6,83,customer,49,51
199,customer,7,93,customer,50,51
199,customer,8,105,customer,50,51
199,customer,9,321,customer,50,51
199,customer,10,122,customer,54,56
200,customer,1,254,customer,11,40
200,customer,2,129,customer,17,19
200,customer,3,27,customer,21,20
200,customer,4,150,customer,21,20
200,customer,5,197,customer,21,21
200,customer,6,227,customer,26,23
200,customer,7,204,customer,32,31
200,customer,8,75,customer,40,37
200,customer,9,307,customer,41,34
200,customer,10,178,customer,42,37
201,customer,1,65,customer,8,8
201,customer,2,218,customer,8,8
201,customer,3,255,customer,10,9
201,customer,4,174,customer,11,10
201,customer,5,219,customer,11,10
201,customer,6,257,customer,11,10
201,customer,7,288,customer,11,10
201,customer,8,161,customer,13,13
201,customer,9,92,customer,14,18
201,customer,10,318,customer,14,18
202,customer,1,232,customer,0,0
202,customer,2,72,customer,5,5
202,customer,3,39,customer,16,18
202,customer,4,90,customer,16,17
202,customer,5,213,customer,19,25
202,customer,6,114,customer,20,23
202,customer,7,165,customer,21,25
202,customer,8,242,customer,21,25
202,customer,9,274,customer,21,25
202,customer,10,71,customer,22,27
203,customer,1,181,customer,10,10
203,customer,2,115,customer,11,11
203,customer,3,91,customer,26,33
203,customer,4,179,customer,26,33
203,customer,5,70,customer,29,29
203,customer,6,120,customer,33,33
203,customer,7,223,customer,46,45
203,customer,8,163,customer,58,52
203,customer,9,262,customer,64,60
203,customer,10,290,customer,66,65
204,customer,1,227,customer,23,22
204,customer,2,27,customer,25,28
204,customer,3,150,customer,25,29
204,customer,4,197,customer,25,29
204,customer,5,129,customer,29,32
204,customer,6,75,customer,31,25
204,customer,7,200,customer,31,32
204,customer,8,254,customer,34,37
204,customer,9,307,customer,39,42
204,customer,10,9,customer,40,43
205,customer,1,231,customer,0,0
205,customer,2,265,customer,1,1
205,customer,3,246,customer,10,13
205,customer,4,195,customer,47,46
205,customer,5,305,customer,47,46
205,customer,6,191,customer,48,47
205,customer,7,228,customer,60,62
205,customer,8,248,customer,72,71
205,customer,9,310,customer,76,77
205,customer,10,61,customer,77,78
206,customer,1,169,customer,12,11
206,customer,2,145,customer,36,36
206,customer,3,137,customer,52,52
206,customer,4,116,customer,59,60
206,customer,5,77,customer,68,70
206,customer,6,277,customer,72,72
206,customer,7,317,customer,74,78
206,customer,8,287,customer,79,79
206,customer,9,18,customer,81,82
206,customer,10,127,customer,82,83
207,customer,1,58,customer,5,6
207,customer,2,154,customer,5,6
207,customer,3,126,customer,11,10
207,customer,4,240,customer,11,12
207,customer,5,324,customer,11,10
207,customer,6,5,customer,14,13
207,customer,7,32,customer,14,13
207,customer,8,67,customer,14,13
207,customer,9,269,customer,14,13
207,customer,10,302,customer,14,13
208,customer,1,52,customer,0,0
208,customer,2,299,customer,0,0
208,customer,3,97,customer,4,4
208,customer,4,187,customer,14,23
208,customer,5,283,customer,16,16
208,customer,6,245,customer,18,17
208,customer,7,293,customer,19,18
208,customer,8,15,customer,20,22
208,customer,9,225,customer,20,20
208,customer,10,241,customer,20,20
209,customer,1,158,customer,0,0
209,customer,2,292,customer,0,0
209,customer,3,49,customer,1,1
209,customer,4,124,customer,1,1
209,customer,5,314,customer,1,1
209,customer,6,103,customer,17,17
209,customer,7,177,customer,17,17
209,customer,8,316,customer,17,17
209,customer,9,68,customer,20,20
209,customer,10,170,customer,21,21
210,customer,1,157,customer,0,0
210,customer,2,71,customer,6,5
210,customer,3,233,customer,6,5
210,customer,4,99,customer,7,8
210,customer,5,114,customer,9,8
210,customer,6,165,customer,10,10
210,customer,7,242,customer,10,10
210,customer,8,274,customer,10,10
210,customer,9,213,customer,11,9
210,customer,10,263,customer,11,10
211,customer,1,106,customer,5,5
211,customer,2,123,customer,15,15
211,customer,3,168,customer,21,21
211,customer,4,29,customer,23,24
211,customer,5,122,customer,27,31
211,customer,6,93,customer,31,29
211,customer,7,321,customer,31,29
211,customer,8,8,customer,40,38
211,customer,9,226,customer,41,42
211,customer,10,83,customer,47,48
212,customer,1,303,customer,15,15
212,customer,2,290,customer,19,18
212,customer,3,306,customer,20,20
212,customer,4,40,customer,24,23
212,customer,5,251,customer,25,25
212,customer,6,262,customer,34,33
212,customer,7,37,customer,40,41
212,customer,8,215,customer,40,41
212,customer,9,223,customer,45,45
212,customer,10,35,customer,49,48
213,customer,1,114,customer,1,2
213,customer,2,165,customer,3,3
213,customer,3,242,customer,3,3
213,customer,4,274,customer,3,3
213,customer,5,71,customer,4,5
213,customer,6,233,customer,4,5
213,customer,7,263,customer,5,4
213,customer,8,99,customer,7,8
213,customer,9,157,customer,9,11
213,customer,10,210,customer,9,11
214,customer,1,172,customer,9,7
214,customer,2,128,customer,19,19
214,customer,3,295,customer,19,19
214,customer,4,156,customer,20,20
214,customer,5,239,customer,26,26
214,customer,6,81,customer,45,45
214,customer,7,6,customer,52,51
214,customer,8,63,customer,53,52
214,customer,9,319,customer,92,92
214,customer,10,20,customer,96,97
215,customer,1,37,customer,0,0
215,customer,2,251,customer,32,32
215,customer,3,40,customer,33,33
215,customer,4,222,customer,33,32
215,customer,5,323,customer,33,31
215,customer,6,35,customer,34,35
215,customer,7,102,customer,39,34
215,customer,8,19,customer,40,35
215,customer,9,212,customer,41,40
215,customer,10,111,customer,48,49
216,customer,1,101,customer,30,29
216,customer,2,160,customer,50,49
216,customer,3,166,customer,50,49
216,customer,4,13,customer,51,51
216,customer,5,188,customer,53,53
216,customer,6,60,customer,54,54
216,customer,7,90,customer,54,55
216,customer,8,76,customer,56,57
216,customer,9,113,customer,60,59
216,customer,10,202,customer,60,59
217,customer,1,77,customer,25,24
217,customer,2,18,customer,35,35
217,customer,3,116,customer,39,39
217,customer,4,21,customer,57,56
217,customer,5,130,customer,57,56
217,customer,6,221,customer,57,56
217,customer,7,229,customer,57,56
217,customer,8,94,customer,61,63
217,customer,9,309,customer,61,63
217,customer,10,11,customer,63,63
218,customer,1,65,customer,0,0
218,customer,2,201,customer,8,8
218,customer,3,255,customer,10,10
218,customer,4,174,customer,11,11
218,customer,5,219,customer,11,11
218,customer,6,257,customer,12,12
218,customer,7,288,customer,12,12
218,customer,8,92,customer,14,20
218,customer,9,318,customer,14,20
218,customer,10,188,customer,17,19
219,customer,1,174,customer,0,0
219,customer,2,255,customer,1,1
219,customer,3,257,customer,1,1
219,customer,4,288,customer,1,1
219,customer,5,201,customer,10,11
219,customer,6,4,customer,11,11
219,customer,7,65,customer,11,11
219,customer,8,136,customer,11,11
219,customer,9,218,customer,11,11
219,customer,10,69,customer,12,14
220,customer,1,224,customer,0,0
220,customer,2,69,customer,5,5
220,customer,3,196,customer,7,6
220,customer,4,279,customer,7,6
220,customer,5,173,customer,8,8
220,customer,6,267,customer,8,8
220,customer,7,73,customer,9,9
220,customer,8,84,customer,9,10
220,customer,9,259,customer,9,9
220,customer,10,275,customer,9,7
221,customer,1,21,customer,0,0
221,customer,2,130,customer,0,0
221,customer,3,11,customer,8,15
221,customer,4,247,customer,8,15
221,customer,5,264,customer,8,15
221,customer,6,94,customer,18,18
221,customer,7,309,customer,18,18
221,customer,8,217,customer,56,57
221,customer,9,18,customer,57,62
221,customer,10,77,customer,66,66
222,customer,1,323,customer,2,2
222,customer,2,119,customer,20,21
222,customer,3,280,customer,23,24
222,customer,4,37,customer,32,33
222,customer,5,215,customer,32,33
222,customer,6,290,customer,44,43
222,customer,7,40,customer,47,47
222,customer,8,251,customer,49,48
222,customer,9,306,customer,49,51
222,customer,10,303,customer,53,55
223,customer,1,70,customer,24,24
223,customer,2,262,customer,30,30
223,customer,3,91,customer,32,32
223,customer,4,179,customer,32,32
223,customer,5,290,customer,34,34
223,customer,6,181,customer,36,38
223,customer,7,306,customer,36,36
223,customer,8,115,customer,40,41
223,customer,9,303,customer,41,40
223,customer,10,203,customer,45,46
224,customer,1,220,customer,0,0
224,customer,2,69,customer,5,5
224,customer,3,196,customer,7,6
224,customer,4,279,customer,7,6
224,customer,5,173,customer,8,8
224,customer,6,267,customer,8,8
224,customer,7,73,customer,9,9
224,customer,8,84,customer,9,10
224,customer,9,259,customer,9,9
224,customer,10,275,customer,9,7
225,customer,1,241,customer,14,13
225,customer,2,297,customer,14,13
225,customer,3,159,customer,17,17
225,customer,4,283,customer,17,17
225,customer,5,97,customer,18,18
225,customer,6,245,customer,19,19
225,customer,7,52,customer,20,20
225,customer,8,208,customer,20,20
225,customer,9,299,customer,20,20
225,customer,10,293,customer,21,20
226,customer,1,29,customer,29,27
226,customer,2,168,customer,31,29
226,customer,3,93,customer,36,34
226,customer,4,321,customer,36,34
226,customer,5,122,customer,40,38
226,customer,6,211,customer,42,41
226,customer,7,106,customer,46,46
226,customer,8,8,customer,47,45
226,customer,9,252,customer,47,44
226,customer,10,123,customer,49,48
227,customer,1,27,customer,9,12
227,customer,2,150,customer,9,12
227,customer,3,197,customer,9,12
227,customer,4,129,customer,13,16
227,customer,5,204,customer,22,23
227,customer,6,254,customer,22,30
227,customer,7,307,customer,22,20
227,customer,8,9,customer,23,21
227,customer,9,178,customer,23,20
227,customer,10,200,customer,23,26
228,customer,1,61,customer,25,26
228,customer,2,229,customer,25,25
228,customer,3,183,customer,40,41
228,customer,4,205,customer,62,60
228,customer,5,231,customer,62,60
228,customer,6,265,customer,62,60
228,customer,7,246,customer,65,67
228,customer,8,277,customer,67,68
228,customer,9,118,customer,70,70
228,customer,10,116,customer,71,71
229,customer,1,183,customer,20,20
229,customer,2,228,customer,25,25
229,customer,3,61,customer,33,34
229,customer,4,277,customer,47,47
229,customer,5,116,customer,48,49
229,customer,6,77,customer,54,55
229,customer,7,217,customer,56,57
229,customer,8,317,customer,60,60
229,customer,9,31,customer,66,57
229,customer,10,198,customer,66,57
230,customer,1,50,customer,0,0
230,customer,2,147,customer,9,12
230,customer,3,38,customer,12,18
230,customer,4,51,customer,12,18
230,customer,5,74,customer,12,18
230,customer,6,125,customer,12,18
230,customer,7,132,customer,12,18
230,customer,8,143,customer,13,16
230,customer,9,15,customer,14,21
230,customer,10,58,customer,16,23
231,customer,1,205,customer,0,0
231,customer,2,265,customer,1,1
231,customer,3,246,customer,10,13
231,customer,4,195,customer,47,46
231,customer,5,305,customer,47,46
231,customer,6,191,customer,48,47
231,customer,7,228,customer,60,62
231,customer,8,248,customer,72,71
231,customer,9,310,customer,76,77
231,customer,10,61,customer,77,78
232,customer,1,202,customer,0,0
232,customer,2,72,customer,5,5
232,customer,3,39,customer,16,18
232,customer,4,90,customer,16,17
232,customer,5,213,customer,19,25
232,customer,6,114,customer,20,23
232,customer,7,165,customer,21,25
232,customer,8,242,customer,21,25
232,customer,9,274,customer,21,25
232,customer,10,71,customer,22,27
233,customer,1,71,customer,0,0
233,customer,2,114,customer,4,3
233,customer,3,99,customer,5,4
233,customer,4,157,customer,5,6
233,customer,5,165,customer,5,4
233,customer,6,210,customer,5,6
233,customer,7,213,customer,5,4
233,customer,8,242,customer,5,4
233,customer,9,274,customer,5,4
233,customer,10,263,customer,6,4
234,customer,1,82,customer,32,35
234,customer,2,144,customer,40,40
234,customer,3,189,customer,40,40
234,customer,4,31,customer,52,52
234,customer,5,198,customer,52,52
234,customer,6,175,customer,53,53
234,customer,7,95,customer,55,57
234,customer,8,285,customer,56,55
234,customer,9,42,customer,57,53
234,customer,10,225,customer,59,68
235,customer,1,19,customer,15,16
235,customer,2,47,customer,15,15
235,customer,3,62,customer,15,15
235,customer,4,164,customer,15,15
235,customer,5,35,customer,16,18
235,customer,6,171,customer,16,14
235,customer,7,258,customer,16,14
235,customer,8,176,customer,17,14
235,customer,9,73,customer,18,15
235,customer,10,69,customer,19,18
236,customer,1,85,customer,121,128
236,customer,2,11,customer,128,129
236,customer,3,247,customer,128,129
236,customer,4,264,customer,128,129
236,customer,5,21,customer,130,132
236,customer,6,30,customer,130,131
236,customer,7,130,customer,130,132
236,customer,8,221,customer,130,132
236,customer,9,75,customer,144,148
236,customer,10,204,customer,154,157
237,customer,1,138,customer,0,0
237,customer,2,190,customer,1,2
237,customer,3,24,customer,3,1
237,customer,4,133,customer,4,5
237,customer,5,289,customer,4,5
237,customer,6,22,customer,6,4
237,customer,7,45,customer,6,8
237,customer,8,53,customer,6,8
237,customer,9,173,customer,11,14
237,customer,10,84,customer,12,13
238,customer,1,193,customer,0,0
238,customer,2,2,customer,7,7
238,customer,3,107,customer,8,8
238,customer,4,282,customer,8,8
238,customer,5,41,customer,12,11
238,customer,6,55,customer,12,11
238,customer,7,139,customer,12,11
238,customer,8,16,customer,13,11
238,customer,9,194,customer,13,11
238,customer,10,89,customer,14,14
239,customer,1,172,customer,25,25
239,customer,2,214,customer,26,26
239,customer,3,128,customer,28,28
239,customer,4,295,customer,28,28
239,customer,5,156,customer,29,29
239,customer,6,81,customer,44,44
239,customer,7,6,customer,51,51
239,customer,8,63,customer,52,52
239,customer,9,319,customer,106,106
239,customer,10,20,customer,107,107
240,customer,1,58,customer,9,7
240,customer,2,154,customer,9,7
240,customer,3,126,customer,10,7
240,customer,4,324,customer,10,7
240,customer,5,207,customer,12,11
240,customer,6,5,customer,13,10
240,customer,7,32,customer,13,10
240,customer,8,67,customer,13,10
240,customer,9,269,customer,13,10
240,customer,10,302,customer,13,10
241,customer,1,297,customer,0,0
241,customer,2,15,customer,9,9
241,customer,3,126,customer,9,9
241,customer,4,324,customer,9,9
241,customer,5,38,customer,10,13
241,customer,6,51,customer,10,13
241,customer,7,74,customer,10,13
241,customer,8,125,customer,10,13
241,customer,9,132,customer,10,13
241,customer,10,5,customer,12,12
242,customer,1,165,customer,0,0
242,customer,2,274,customer,0,0
242,customer,3,114,customer,2,2
242,customer,4,213,customer,3,3
242,customer,5,71,customer,4,5
242,customer,6,233,customer,4,5
242,customer,7,263,customer,6,4
242,customer,8,99,customer,8,7
242,customer,9,157,customer,10,10
242,customer,10,210,customer,10,10
243,customer,1,78,customer,0,0
243,customer,2,291,customer,0,0
243,customer,3,59,customer,11,11
243,customer,4,185,customer,11,11
243,customer,5,192,customer,11,11
243,customer,6,0,base,12,12
243,customer,7,1,source,13,13
243,customer,8,135,customer,21,15
243,customer,9,68,customer,22,20
243,customer,10,134,customer,22,22
244,customer,1,44,customer,0,0
244,customer,2,50,customer,8,19
244,customer,3,147,customer,8,18
244,customer,4,230,customer,8,19
244,customer,5,143,customer,13,16
244,customer,6,38,customer,15,19
244,customer,7,51,customer,15,19
244,customer,8,74,customer,15,19
244,customer,9,125,customer,15,19
244,customer,10,132,customer,15,19
245,customer,1,283,customer,3,3
245,customer,2,293,customer,6,5
245,customer,3,87,customer,9,9
245,customer,4,97,customer,15,15
245,customer,5,52,customer,17,18
245,customer,6,208,customer,17,18
245,customer,7,299,customer,17,18
245,customer,8,175,customer,19,19
245,customer,9,225,customer,19,19
245,customer,10,256,customer,19,19
246,customer,1,205,customer,13,10
246,customer,2,231,customer,13,10
246,customer,3,265,customer,13,10
246,customer,4,195,customer,45,45
246,customer,5,305,customer,45,45
246,customer,6,191,customer,46,45
246,customer,7,228,customer,67,65
246,customer,8,248,customer,72,71
246,customer,9,310,customer,76,77
246,customer,10,186,customer,77,77
247,customer,1,11,customer,0,0
247,customer,2,264,customer,0,0
247,customer,3,21,customer,15,8
247,customer,4,130,customer,15,8
247,customer,5,221,customer,15,8
247,customer,6,94,customer,25,24
247,customer,7,309,customer,25,24
247,customer,8,217,customer,63,63
247,customer,9,18,customer,65,65
247,customer,10,77,customer,77,77
248,customer,1,310,customer,9,8
248,customer,2,186,customer,12,13
248,customer,3,276,customer,13,13
248,customer,4,271,customer,26,27
248,customer,5,182,customer,28,28
248,customer,6,307,customer,37,37
248,customer,7,178,customer,46,46
248,customer,8,298,customer,46,46
248,customer,9,14,customer,47,45
248,customer,10,9,customer,48,47
249,customer,1,20,customer,6,6
249,customer,2,319,customer,27,28
249,customer,3,57,customer,46,47
249,customer,4,191,customer,57,57
249,customer,5,195,customer,58,58
249,customer,6,305,customer,58,58
249,customer,7,182,customer,69,73
249,customer,8,271,customer,78,80
249,customer,9,118,customer,79,79
249,customer,10,248,customer,86,89
250,customer,1,117,customer,39,39
250,customer,2,119,customer,56,55
250,customer,3,323,customer,67,66
250,customer,4,102,customer,69,66
250,customer,5,35,customer,70,70
250,customer,6,296,customer,70,70
250,customer,7,28,customer,71,71
250,customer,8,222,customer,71,70
250,customer,9,66,customer,73,79
250,customer,10,149,customer,73,79
251,customer,1,40,customer,2,3
251,customer,2,212,customer,25,25
251,customer,3,37,customer,32,32
251,customer,4,215,customer,32,32
251,customer,5,303,customer,36,38
251,customer,6,290,customer,40,39
251,customer,7,35,customer,41,40
251,customer,8,306,customer,41,41
251,customer,9,280,customer,43,42
251,customer,10,19,customer,46,39
252,customer,1,93,customer,18,18
252,customer,2,321,customer,18,18
252,customer,3,122,customer,23,23
252,customer,4,29,customer,26,25
252,customer,5,168,customer,28,30
252,customer,6,83,customer,38,38
252,customer,7,7,customer,39,38
252,customer,8,106,customer,39,50
252,customer,9,105,customer,40,41
252,customer,10,211,customer,41,48
253,customer,1,261,customer,0,0
253,customer,2,142,customer,7,8
253,customer,3,38,customer,10,6
253,customer,4,51,customer,10,6
253,customer,5,74,customer,10,6
253,customer,6,125,customer,10,6
253,customer,7,132,customer,10,6
253,customer,8,180,customer,10,4
253,customer,9,304,customer,10,4
253,customer,10,15,customer,12,9
254,customer,1,129,customer,26,17
254,customer,2,27,customer,29,24
254,customer,3,150,customer,29,24
254,customer,4,197,customer,29,24
254,customer,5,227,customer,30,22
254,customer,6,204,customer,37,34
254,customer,7,200,customer,40,11
254,customer,8,75,customer,44,39
254,customer,9,178,customer,44,35
254,customer,10,298,customer,44,34
255,customer,1,174,customer,1,1
255,customer,2,219,customer,1,1
255,customer,3,257,customer,2,2
255,customer,4,288,customer,2,2
255,customer,5,201,customer,9,10
255,customer,6,65,customer,10,10
255,customer,7,92,customer,10,15
255,customer,8,218,customer,10,10
255,customer,9,318,customer,10,15
255,customer,10,4,customer,13,13
256,customer,1,273,customer,0,0
256,customer,2,96,customer,2,3
256,customer,3,320,customer,2,3
256,customer,4,87,customer,13,13
256,customer,5,175,customer,14,19
256,customer,6,283,customer,18,19
256,customer,7,293,customer,18,17
256,customer,8,245,customer,19,19
256,customer,9,97,customer,21,25
256,customer,10,2,customer,24,24
257,customer,1,174,customer,1,1
257,customer,2,219,customer,1,1
257,customer,3,288,customer,1,1
257,customer,4,255,customer,2,2
257,customer,5,201,customer,10,11
257,customer,6,4,customer,11,11
257,customer,7,92,customer,11,13
257,customer,8,136,customer,11,11
257,customer,9,318,customer,11,13
257,customer,10,65,customer,12,12
258,customer,1,171,customer,0,0
258,customer,2,73,customer,5,5
258,customer,3,176,customer,6,6
258,customer,4,259,customer,6,6
258,customer,5,69,customer,8,10
258,customer,6,275,customer,8,9
258,customer,7,47,customer,9,9
258,customer,8,62,customer,9,9
258,customer,9,64,customer,9,6
258,customer,10,98,customer,9,9
259,customer,1,73,customer,2,2
259,customer,2,171,customer,6,6
259,customer,3,258,customer,6,6
259,customer,4,275,customer,6,4
259,customer,5,176,customer,7,7
259,customer,6,69,customer,8,9
259,customer,7,220,customer,9,9
259,customer,8,224,customer,9,9
259,customer,9,4,customer,11,13
259,customer,10,136,customer,11,13
260,customer,1,110,customer,0,0
260,customer,2,25,customer,4,9
260,customer,3,157,customer,13,12
260,customer,4,210,customer,13,12
260,customer,5,99,customer,15,14
260,customer,6,71,customer,17,17
260,customer,7,233,customer,17,17
260,customer,8,146,customer,19,18
260,customer,9,165,customer,19,18
260,customer,10,242,customer,19,18
261,customer,1,253,customer,0,0
261,customer,2,142,customer,7,8
261,customer,3,38,customer,10,6
261,customer,4,51,customer,10,6
261,customer,5,74,customer,10,6
261,customer,6,125,customer,10,6
261,customer,7,132,customer,10,6
261,customer,8,180,customer,10,4
261,customer,9,304,customer,10,4
