timestamp,hour,time_days,tank_level,refilled
2026-02-23T04,1276,53.166667,74.78,False
2026-02-23T05,1277,53.208333,74.53,False
2026-02-23T06,1278,53.25,74.29,False
2026-02-23T07,1279,53.291667,74.04,False
2026-02-23T08,1280,53.333333,73.79,False
2026-02-23T09,1281,53.375,73.55,False
2026-02-23T10,1282,53.416667,73.3,False
2026-02-23T11,1283,53.458333,73.06,False
2026-02-23T12,1284,53.5,72.81,False
2026-02-23T13,1285,53.541667,72.57,False
2026-02-23T14,1286,53.583333,72.32,False
2026-02-23T15,1287,53.625,72.07,False
2026-02-23T16,1288,53.666667,71.83,False
2026-02-23T17,1289,53.708333,71.58,False
2026-02-23T18,1290,53.75,71.34,False
2026-02-23T19,1291,53.791667,71.09,False
2026-02-23T20,1292,53.833333,70.85,False
2026-02-23T21,1293,53.875,70.6,False
2026-02-23T22,1294,53.916667,70.36,False
2026-02-23T23,1295,53.958333,70.11,False
2026-02-24T00,1296,54.0,69.86,False
2026-02-24T01,1297,54.041667,69.61,False
2026-02-24T02,1298,54.083333,69.35,False
2026-02-24T03,1299,54.125,69.09,False
2026-02-24T04,1300,54.166667,68.83,False
2026-02-24T05,1301,54.208333,68.57,False
2026-02-24T06,1302,54.25,68.31,False
2026-02-24T07,1303,54.291667,68.05,False
2026-02-24T08,1304,54.333333,67.79,False
2026-02-24T09,1305,54.375,67.53,False
2026-02-24T10,1306,54.416667,67.27,False
2026-02-24T11,1307,54.458333,67.01,False
2026-02-24T12,1308,54.5,66.75,False
2026-02-24T13,1309,54.541667,66.49,False
2026-02-24T14,1310,54.583333,66.23,False
2026-02-24T15,1311,54.625,65.98,False
2026-02-24T16,1312,54.666667,65.72,False
2026-02-24T17,1313,54.708333,65.46,False
2026-02-24T18,1314,54.75,65.2,False
2026-02-24T19,1315,54.791667,64.94,False
2026-02-24T20,1316,54.833333,64.68,False
2026-02-24T21,1317,54.875,64.42,False
2026-02-24T22,1318,54.916667,64.16,False
2026-02-24T23,1319,54.958333,63.9,False
2026-02-25T00,1320,55.0,63.64,False
2026-02-25T01,1321,55.041667,63.4,False
2026-02-25T02,1322,55.083333,63.16,False
2026-02-25T03,1323,55.125,62.91,False
2026-02-25T04,1324,55.166667,62.67,False
2026-02-25T05,1325,55.208333,62.42,False
2026-02-25T06,1326,55.25,62.18,False
2026-02-25T07,1327,55.291667,61.94,False
2026-02-25T08,1328,55.333333,61.69,False
2026-02-25T09,1329,55.375,61.45,False
2026-02-25T10,1330,55.416667,61.21,False
2026-02-25T11,1331,55.458333,60.96,False
2026-02-25T12,1332,55.5,60.72,False
2026-02-25T13,1333,55.541667,60.48,False
2026-02-25T14,1334,55.583333,60.23,False
2026-02-25T15,1335,55.625,59.99,False
2026-02-25T16,1336,55.666667,59.74,False
2026-02-25T17,1337,55.708333,59.5,False
2026-02-25T18,1338,55.75,59.26,False
2026-02-25T19,1339,55.791667,59.01,False
2026-02-25T20,1340,55.833333,58.77,False
2026-02-25T21,1341,55.875,58.53,False
2026-02-25T22,1342,55.916667,58.28,False
2026-02-25T23,1343,55.958333,58.04,False
2026-02-26T00,1344,56.0,57.8,False
2026-02-26T01,1345,56.041667,57.57,False
2026-02-26T02,1346,56.083333,57.34,False
2026-02-26T03,1347,56.125,57.11,False
2026-02-26T04,1348,56.166667,56.89,False
2026-02-26T05,1349,56.208333,56.66,False
2026-02-26T06,1350,56.25,56.43,False
2026-02-26T07,1351,56.291667,56.21,False
2026-02-26T08,1352,56.333333,55.98,False
2026-02-26T09,1353,56.375,55.75,False
2026-02-26T10,1354,56.416667,55.52,False
2026-02-26T11,1355,56.458333,55.3,False
2026-02-26T12,1356,56.5,55.07,False
2026-02-26T13,1357,56.541667,54.84,False
2026-02-26T14,1358,56.583333,54.62,False
2026-02-26T15,1359,56.625,54.39,False
2026-02-26T16,1360,56.666667,54.16,False
2026-02-26T17,1361,56.708333,53.93,False
2026-02-26T18,1362,56.75,53.71,False
2026-02-26T19,1363,56.791667,53.48,False
2026-02-26T20,1364,56.833333,53.25,False
2026-02-26T21,1365,56.875,53.03,False
2026-02-26T22,1366,56.916667,52.8,False
2026-02-26T23,1367,56.958333,52.57,False
2026-02-27T00,1368,57.0,52.34,False
2026-02-27T01,1369,57.041667,52.1,False
2026-02-27T02,1370,57.083333,51.86,False
2026-02-27T03,1371,57.125,51.62,False
2026-02-27T04,1372,57.166667,51.38,False
2026-02-27T05,1373,57.208333,51.14,False
2026-02-27T06,1374,57.25,50.89,False
2026-02-27T07,1375,57.291667,50.65,False
2026-02-27T08,1376,57.333333,50.41,False
2026-02-27T09,1377,57.375,50.17,False
2026-02-27T10,1378,57.416667,49.93,False
2026-02-27T11,1379,57.458333,49.69,False
2026-02-27T12,1380,57.5,49.45,False
2026-02-27T13,1381,57.541667,49.2,False
2026-02-27T14,1382,57.583333,48.96,False
2026-02-27T15,1383,57.625,48.72,False
2026-02-27T16,1384,57.666667,48.48,False
2026-02-27T17,1385,57.708333,48.24,False
2026-02-27T18,1386,57.75,48.0,False
2026-02-27T19,1387,57.791667,47.76,False
2026-02-27T20,1388,57.833333,47.51,False
2026-02-27T21,1389,57.875,47.27,False
2026-02-27T22,1390,57.916667,47.03,False
2026-02-27T23,1391,57.958333,46.79,False
2026-02-28T00,1392,58.0,46.55,False
2026-02-28T01,1393,58.041667,46.3,False
2026-02-28T02,1394,58.083333,100.0,True
2026-02-28T03,1395,58.125,99.75,False
2026-02-28T04,1396,58.166667,99.5,False
2026-02-28T05,1397,58.208333,99.24,False
2026-02-28T06,1398,58.25,98.99,False
2026-02-28T07,1399,58.291667,98.74,False
2026-02-28T08,1400,58.333333,98.49,False
2026-02-28T09,1401,58.375,98.24,False
2026-02-28T10,1402,58.416667,97.98,False
2026-02-28T11,1403,58.458333,97.73,False
2026-02-28T12,1404,58.5,97.48,False
2026-02-28T13,1405,58.541667,97.23,False
2026-02-28T14,1406,58.583333,96.97,False
2026-02-28T15,1407,58.625,96.72,False
2026-02-28T16,1408,58.666667,96.47,False
2026-02-28T17,1409,58.708333,96.22,False
2026-02-28T18,1410,58.75,95.97,False
2026-02-28T19,1411,58.791667,95.71,False
2026-02-28T20,1412,58.833333,95.46,False
2026-02-28T21,1413,58.875,95.21,False
2026-02-28T22,1414,58.916667,94.96,False
2026-02-28T23,1415,58.958333,94.71,False
2026-03-01T00,1416,59.0,94.45,False
2026-03-01T01,1417,59.041667,94.19,False
2026-03-01T02,1418,59.083333,93.94,False
2026-03-01T03,1419,59.125,93.68,False
2026-03-01T04,1420,59.166667,93.42,False
2026-03-01T05,1421,59.208333,93.16,False
2026-03-01T06,1422,59.25,92.9,False
2026-03-01T07,1423,59.291667,92.64,False
2026-03-01T08,1424,59.333333,92.38,False
2026-03-01T09,1425,59.375,92.12,False
2026-03-01T10,1426,59.416667,91.87,False
2026-03-01T11,1427,59.458333,91.61,False
2026-03-01T12,1428,59.5,91.35,False
2026-03-01T13,1429,59.541667,91.09,False
2026-03-01T14,1430,59.583333,90.83,False
2026-03-01T15,1431,59.625,90.57,False
2026-03-01T16,1432,59.666667,90.31,False
2026-03-01T17,1433,59.708333,90.05,False
2026-03-01T18,1434,59.75,89.8,False
2026-03-01T19,1435,59.791667,89.54,False
2026-03-01T20,1436,59.833333,89.28,False
2026-03-01T21,1437,59.875,89.02,False
2026-03-01T22,1438,59.916667,88.76,False
2026-03-01T23,1439,59.958333,88.5,False
2026-03-02T00,1440,60.0,88.24,False
2026-03-02T01,1441,60.041667,87.99,False
2026-03-02T02,1442,60.083333,87.74,False
2026-03-02T03,1443,60.125,87.49,False
2026-03-02T04,1444,60.166667,87.24,False
2026-03-02T05,1445,60.208333,86.99,False
2026-03-02T06,1446,60.25,86.74,False
2026-03-02T07,1447,60.291667,86.5,False
2026-03-02T08,1448,60.333333,86.25,False
2026-03-02T09,1449,60.375,86.0,False
2026-03-02T10,1450,60.416667,85.75,False
2026-03-02T11,1451,60.458333,85.5,False
2026-03-02T12,1452,60.5,85.25,False
2026-03-02T13,1453,60.541667,85.0,False
2026-03-02T14,1454,60.583333,84.75,False
2026-03-02T15,1455,60.625,84.5,False
2026-03-02T16,1456,60.666667,84.25,False
2026-03-02T17,1457,60.708333,84.0,False
2026-03-02T18,1458,60.75,83.75,False
2026-03-02T19,1459,60.791667,83.5,False
2026-03-02T20,1460,60.833333,83.25,False
2026-03-02T21,1461,60.875,83.0,False
2026-03-02T22,1462,60.916667,82.75,False
2026-03-02T23,1463,60.958333,82.5,False
2026-03-03T00,1464,61.0,82.25,False
2026-03-03T01,1465,61.041667,82.03,False
2026-03-03T02,1466,61.083333,81.8,False
2026-03-03T03,1467,61.125,81.58,False
2026-03-03T04,1468,61.166667,81.35,False
2026-03-03T05,1469,61.208333,81.13,False
2026-03-03T06,1470,61.25,80.9,False
2026-03-03T07,1471,61.291667,80.68,False
2026-03-03T08,1472,61.333333,80.45,False
2026-03-03T09,1473,61.375,80.23,False
2026-03-03T10,1474,61.416667,80.01,False
2026-03-03T11,1475,61.458333,79.78,False
2026-03-03T12,1476,61.5,79.56,False
2026-03-03T13,1477,61.541667,79.33,False
2026-03-03T14,1478,61.583333,79.11,False
2026-03-03T15,1479,61.625,78.88,False
2026-03-03T16,1480,61.666667,78.66,False
2026-03-03T17,1481,61.708333,78.43,False
2026-03-03T18,1482,61.75,78.21,False
2026-03-03T19,1483,61.791667,77.98,False
2026-03-03T20,1484,61.833333,77.76,False
2026-03-03T21,1485,61.875,77.54,False
2026-03-03T22,1486,61.916667,77.31,False
2026-03-03T23,1487,61.958333,77.09,False
2026-03-04T00,1488,62.0,76.86,False
2026-03-04T01,1489,62.041667,76.6,False
2026-03-04T02,1490,62.083333,76.34,False
2026-03-04T03,1491,62.125,76.08,False
2026-03-04T04,1492,62.166667,75.83,False
2026-03-04T05,1493,62.208333,75.57,False
2026-03-04T06,1494,62.25,75.31,False
2026-03-04T07,1495,62.291667,75.05,False
2026-03-04T08,1496,62.333333,74.79,False
2026-03-04T09,1497,62.375,74.53,False
2026-03-04T10,1498,62.416667,74.27,False
2026-03-04T11,1499,62.458333,74.01,False
2026-03-04T12,1500,62.5,73.75,False
2026-03-04T13,1501,62.541667,73.49,False
2026-03-04T14,1502,62.583333,73.23,False
2026-03-04T15,1503,62.625,72.98,False
2026-03-04T16,1504,62.666667,72.72,False
2026-03-04T17,1505,62.708333,72.46,False
2026-03-04T18,1506,62.75,72.2,False
2026-03-04T19,1507,62.791667,71.94,False
2026-03-04T20,1508,62.833333,71.68,False
2026-03-04T21,1509,62.875,71.42,False
2026-03-04T22,1510,62.916667,71.16,False
2026-03-04T23,1511,62.958333,70.9,False
2026-03-05T00,1512,63.0,70.64,False
2026-03-05T01,1513,63.041667,70.4,False
2026-03-05T02,1514,63.083333,70.15,False
2026-03-05T03,1515,63.125,69.91,False
2026-03-05T04,1516,63.166667,69.66,False
2026-03-05T05,1517,63.208333,69.42,False
2026-03-05T06,1518,63.25,69.17,False
2026-03-05T07,1519,63.291667,68.92,False
2026-03-05T08,1520,63.333333,68.68,False
2026-03-05T09,1521,63.375,68.43,False
2026-03-05T10,1522,63.416667,68.19,False
2026-03-05T11,1523,63.458333,67.94,False
2026-03-05T12,1524,63.5,67.7,False
2026-03-05T13,1525,63.541667,67.45,False
2026-03-05T14,1526,63.583333,67.21,False
2026-03-05T15,1527,63.625,66.96,False
2026-03-05T16,1528,63.666667,66.71,False
2026-03-05T17,1529,63.708333,66.47,False
2026-03-05T18,1530,63.75,66.22,False
2026-03-05T19,1531,63.791667,65.98,False
2026-03-05T20,1532,63.833333,65.73,False
2026-03-05T21,1533,63.875,65.49,False
2026-03-05T22,1534,63.916667,65.24,False
2026-03-05T23,1535,63.958333,65.0,False
2026-03-06T00,1536,64.0,64.75,False
2026-03-06T01,1537,64.041667,64.52,False
2026-03-06T02,1538,64.083333,64.3,False
2026-03-06T03,1539,64.125,64.07,False
2026-03-06T04,1540,64.166667,63.85,False
2026-03-06T05,1541,64.208333,63.62,False
2026-03-06T06,1542,64.25,63.39,False
2026-03-06T07,1543,64.291667,63.17,False
2026-03-06T08,1544,64.333333,62.94,False
2026-03-06T09,1545,64.375,62.72,False
2026-03-06T10,1546,64.416667,62.49,False
2026-03-06T11,1547,64.458333,62.26,False
2026-03-06T12,1548,64.5,62.04,False
2026-03-06T13,1549,64.541667,61.81,False
2026-03-06T14,1550,64.583333,61.59,False
2026-03-06T15,1551,64.625,61.36,False
2026-03-06T16,1552,64.666667,61.13,False
2026-03-06T17,1553,64.708333,60.91,False
2026-03-06T18,1554,64.75,60.68,False
2026-03-06T19,1555,64.791667,60.46,False
2026-03-06T20,1556,64.833333,60.23,False
2026-03-06T21,1557,64.875,60.0,False
2026-03-06T22,1558,64.916667,59.78,False
2026-03-06T23,1559,64.958333,59.55,False
2026-03-07T00,1560,65.0,59.33,False
2026-03-07T01,1561,65.041667,59.1,False
2026-03-07T02,1562,65.083333,58.87,False
2026-03-07T03,1563,65.125,58.64,False
2026-03-07T04,1564,65.166667,58.41,False
2026-03-07T05,1565,65.208333,58.19,False
2026-03-07T06,1566,65.25,57.96,False
2026-03-07T07,1567,65.291667,57.73,False
2026-03-07T08,1568,65.333333,57.5,False
2026-03-07T09,1569,65.375,57.28,False
2026-03-07T10,1570,65.416667,57.05,False
2026-03-07T11,1571,65.458333,56.82,False
2026-03-07T12,1572,65.5,56.59,False
2026-03-07T13,1573,65.541667,56.37,False
2026-03-07T14,1574,65.583333,56.14,False
2026-03-07T15,1575,65.625,55.91,False
2026-03-07T16,1576,65.666667,55.68,False
2026-03-07T17,1577,65.708333,55.45,False
2026-03-07T18,1578,65.75,55.23,False
2026-03-07T19,1579,65.791667,55.0,False
2026-03-07T20,1580,65.833333,54.77,False
2026-03-07T21,1581,65.875,54.54,False
2026-03-07T22,1582,65.916667,54.32,False
2026-03-07T23,1583,65.958333,54.09,False
2026-03-08T00,1584,66.0,53.86,False
2026-03-08T01,1585,66.041667,53.64,False
2026-03-08T02,1586,66.083333,53.41,False
2026-03-08T03,1587,66.125,53.18,False
2026-03-08T04,1588,66.166667,52.96,False
2026-03-08T05,1589,66.208333,52.73,False
2026-03-08T06,1590,66.25,52.5,False
2026-03-08T07,1591,66.291667,52.28,False
2026-03-08T08,1592,66.333333,52.05,False
2026-03-08T09,1593,66.375,51.83,False
2026-03-08T10,1594,66.416667,51.6,False
2026-03-08T11,1595,66.458333,51.37,False
2026-03-08T12,1596,66.5,51.15,False
2026-03-08T13,1597,66.541667,100.0,True
2026-03-08T14,1598,66.583333,99.77,False
2026-03-08T15,1599,66.625,99.55,False
2026-03-08T16,1600,66.666667,99.32,False
2026-03-08T17,1601,66.708333,99.1,False
2026-03-08T18,1602,66.75,98.87,False
2026-03-08T19,1603,66.791667,98.64,False
2026-03-08T20,1604,66.833333,98.42,False
2026-03-08T21,1605,66.875,98.19,False
2026-03-08T22,1606,66.916667,97.96,False
2026-03-08T23,1607,66.958333,97.74,False
2026-03-09T00,1608,67.0,97.51,False
2026-03-09T01,1609,67.041667,97.26,False
2026-03-09T02,1610,67.083333,97.02,False
2026-03-09T03,1611,67.125,96.77,False
2026-03-09T04,1612,67.166667,96.52,False
2026-03-09T05,1613,67.208333,96.27,False
2026-03-09T06,1614,67.25,96.03,False
2026-03-09T07,1615,67.291667,95.78,False
2026-03-09T08,1616,67.333333,95.53,False
2026-03-09T09,1617,67.375,95.28,False
2026-03-09T10,1618,67.416667,95.03,False
2026-03-09T11,1619,67.458333,94.79,False
2026-03-09T12,1620,67.5,94.54,False
2026-03-09T13,1621,67.541667,94.29,False
2026-03-09T14,1622,67.583333,94.04,False
2026-03-09T15,1623,67.625,93.79,False
2026-03-09T16,1624,67.666667,93.55,False
2026-03-09T17,1625,67.708333,93.3,False
2026-03-09T18,1626,67.75,93.05,False
2026-03-09T19,1627,67.791667,92.8,False
2026-03-09T20,1628,67.833333,92.56,False
2026-03-09T21,1629,67.875,92.31,False
2026-03-09T22,1630,67.916667,92.06,False
2026-03-09T23,1631,67.958333,91.81,False
2026-03-10T00,1632,68.0,91.56,False
2026-03-10T01,1633,68.041667,91.34,False
2026-03-10T02,1634,68.083333,91.11,False
2026-03-10T03,1635,68.125,90.88,False
2026-03-10T04,1636,68.166667,90.65,False
2026-03-10T05,1637,68.208333,90.42,False
2026-03-10T06,1638,68.25,90.19,False
2026-03-10T07,1639,68.291667,89.96,False
2026-03-10T08,1640,68.333333,89.73,False
2026-03-10T09,1641,68.375,89.51,False
2026-03-10T10,1642,68.416667,89.28,False
2026-03-10T11,1643,68.458333,89.05,False
2026-03-10T12,1644,68.5,88.82,False
2026-03-10T13,1645,68.541667,88.59,False
2026-03-10T14,1646,68.583333,88.36,False
2026-03-10T15,1647,68.625,88.13,False
2026-03-10T16,1648,68.666667,87.9,False
2026-03-10T17,1649,68.708333,87.68,False
2026-03-10T18,1650,68.75,87.45,False
2026-03-10T19,1651,68.791667,87.22,False
2026-03-10T20,1652,68.833333,86.99,False
2026-03-10T21,1653,68.875,86.76,False
2026-03-10T22,1654,68.916667,86.53,False
2026-03-10T23,1655,68.958333,86.3,False
2026-03-11T00,1656,69.0,86.08,False
2026-03-11T01,1657,69.041667,85.82,False
2026-03-11T02,1658,69.083333,85.57,False
2026-03-11T03,1659,69.125,85.32,False
2026-03-11T04,1660,69.166667,85.06,False
2026-03-11T05,1661,69.208333,84.81,False
2026-03-11T06,1662,69.25,84.56,False
2026-03-11T07,1663,69.291667,84.3,False
2026-03-11T08,1664,69.333333,84.05,False
2026-03-11T09,1665,69.375,83.8,False
2026-03-11T10,1666,69.416667,83.54,False
2026-03-11T11,1667,69.458333,83.29,False
2026-03-11T12,1668,69.5,83.04,False
2026-03-11T13,1669,69.541667,82.78,False
2026-03-11T14,1670,69.583333,82.53,False
2026-03-11T15,1671,69.625,82.28,False
2026-03-11T16,1672,69.666667,82.02,False
2026-03-11T17,1673,69.708333,81.77,False
2026-03-11T18,1674,69.75,81.52,False
2026-03-11T19,1675,69.791667,81.26,False
2026-03-11T20,1676,69.833333,81.01,False
2026-03-11T21,1677,69.875,80.76,False
2026-03-11T22,1678,69.916667,80.51,False
2026-03-11T23,1679,69.958333,80.25,False
2026-03-12T00,1680,70.0,80.0,False
2026-03-12T01,1681,70.041667,79.77,False
2026-03-12T02,1682,70.083333,79.54,False
2026-03-12T03,1683,70.125,79.32,False
2026-03-12T04,1684,70.166667,79.09,False
2026-03-12T05,1685,70.208333,78.86,False
2026-03-12T06,1686,70.25,78.64,False
2026-03-12T07,1687,70.291667,78.41,False
2026-03-12T08,1688,70.333333,78.18,False
2026-03-12T09,1689,70.375,77.96,False
2026-03-12T10,1690,70.416667,77.73,False
2026-03-12T11,1691,70.458333,77.5,False
2026-03-12T12,1692,70.5,77.27,False
2026-03-12T13,1693,70.541667,77.05,False
2026-03-12T14,1694,70.583333,76.82,False
2026-03-12T15,1695,70.625,76.59,False
2026-03-12T16,1696,70.666667,76.37,False
2026-03-12T17,1697,70.708333,76.14,False
2026-03-12T18,1698,70.75,75.91,False
2026-03-12T19,1699,70.791667,75.69,False
2026-03-12T20,1700,70.833333,75.46,False
2026-03-12T21,1701,70.875,75.23,False
2026-03-12T22,1702,70.916667,75.0,False
2026-03-12T23,1703,70.958333,74.78,False
2026-03-13T00,1704,71.0,74.55,False
2026-03-13T01,1705,71.041667,74.31,False
2026-03-13T02,1706,71.083333,74.06,False
2026-03-13T03,1707,71.125,73.82,False
2026-03-13T04,1708,71.166667,73.58,False
2026-03-13T05,1709,71.208333,73.34,False
2026-03-13T06,1710,71.25,73.09,False
2026-03-13T07,1711,71.291667,72.85,False
2026-03-13T08,1712,71.333333,72.61,False
2026-03-13T09,1713,71.375,72.36,False
2026-03-13T10,1714,71.416667,72.12,False
2026-03-13T11,1715,71.458333,71.88,False
2026-03-13T12,1716,71.5,71.63,False
2026-03-13T13,1717,71.541667,71.39,False
2026-03-13T14,1718,71.583333,71.15,False
2026-03-13T15,1719,71.625,70.91,False
2026-03-13T16,1720,71.666667,70.66,False
2026-03-13T17,1721,71.708333,70.42,False
2026-03-13T18,1722,71.75,70.18,False
2026-03-13T19,1723,71.791667,69.93,False
2026-03-13T20,1724,71.833333,69.69,False
2026-03-13T21,1725,71.875,69.45,False
2026-03-13T22,1726,71.916667,69.2,False
2026-03-13T23,1727,71.958333,68.96,False
2026-03-14T00,1728,72.0,68.72,False
2026-03-14T01,1729,72.041667,68.48,False
2026-03-14T02,1730,72.083333,68.24,False
2026-03-14T03,1731,72.125,68.0,False
2026-03-14T04,1732,72.166667,67.76,False
2026-03-14T05,1733,72.208333,67.52,False
2026-03-14T06,1734,72.25,67.28,False
2026-03-14T07,1735,72.291667,67.04,False
2026-03-14T08,1736,72.333333,66.8,False
2026-03-14T09,1737,72.375,66.56,False
2026-03-14T10,1738,72.416667,66.32,False
2026-03-14T11,1739,72.458333,66.08,False
2026-03-14T12,1740,72.5,65.84,False
2026-03-14T13,1741,72.541667,65.6,False
2026-03-14T14,1742,72.583333,65.37,False
2026-03-14T15,1743,72.625,65.13,False
2026-03-14T16,1744,72.666667,64.89,False
2026-03-14T17,1745,72.708333,64.65,False
2026-03-14T18,1746,72.75,64.41,False
2026-03-14T19,1747,72.791667,64.17,False
2026-03-14T20,1748,72.833333,63.93,False
2026-03-14T21,1749,72.875,63.69,False
2026-03-14T22,1750,72.916667,63.45,False
2026-03-14T23,1751,72.958333,63.21,False
2026-03-15T00,1752,73.0,62.97,False
2026-03-15T01,1753,73.041667,62.75,False
2026-03-15T02,1754,73.083333,62.52,False
2026-03-15T03,1755,73.125,62.3,False
2026-03-15T04,1756,73.166667,62.07,False
2026-03-15T05,1757,73.208333,61.85,False
2026-03-15T06,1758,73.25,61.62,False
2026-03-15T07,1759,73.291667,61.4,False
2026-03-15T08,1760,73.333333,61.18,False
2026-03-15T09,1761,73.375,60.95,False
2026-03-15T10,1762,73.416667,60.73,False
2026-03-15T11,1763,73.458333,60.5,False
2026-03-15T12,1764,73.5,60.28,False
2026-03-15T13,1765,73.541667,60.05,False
2026-03-15T14,1766,73.583333,59.83,False
2026-03-15T15,1767,73.625,59.61,False
2026-03-15T16,1768,73.666667,59.38,False
2026-03-15T17,1769,73.708333,59.16,False
2026-03-15T18,1770,73.75,58.93,False
2026-03-15T19,1771,73.791667,58.71,False
2026-03-15T20,1772,73.833333,58.48,False
2026-03-15T21,1773,73.875,58.26,False
2026-03-15T22,1774,73.916667,58.03,False
2026-03-15T23,1775,73.958333,57.81,False
2026-03-16T00,1776,74.0,57.59,False
2026-03-16T01,1777,74.041667,57.36,False
2026-03-16T02,1778,74.083333,57.14,False
2026-03-16T03,1779,74.125,56.92,False
2026-03-16T04,1780,74.166667,56.69,False
2026-03-16T05,1781,74.208333,56.47,False
2026-03-16T06,1782,74.25,56.25,False
2026-03-16T07,1783,74.291667,56.02,False
2026-03-16T08,1784,74.333333,55.8,False
2026-03-16T09,1785,74.375,55.58,False
2026-03-16T10,1786,74.416667,55.36,False
2026-03-16T11,1787,74.458333,55.13,False
2026-03-16T12,1788,74.5,54.91,False
2026-03-16T13,1789,74.541667,54.69,False
2026-03-16T14,1790,74.583333,54.46,False
2026-03-16T15,1791,74.625,100.0,True
2026-03-16T16,1792,74.666667,99.78,False
2026-03-16T17,1793,74.708333,99.55,False
2026-03-16T18,1794,74.75,99.33,False
2026-03-16T19,1795,74.791667,99.11,False
2026-03-16T20,1796,74.833333,98.88,False
2026-03-16T21,1797,74.875,98.66,False
2026-03-16T22,1798,74.916667,98.44,False
2026-03-16T23,1799,74.958333,98.22,False
2026-03-17T00,1800,75.0,97.99,False
2026-03-17T01,1801,75.041667,97.74,False
2026-03-17T02,1802,75.083333,97.48,False
2026-03-17T03,1803,75.125,97.22,False
2026-03-17T04,1804,75.166667,96.97,False
2026-03-17T05,1805,75.208333,96.71,False
2026-03-17T06,1806,75.25,96.45,False
2026-03-17T07,1807,75.291667,96.2,False
2026-03-17T08,1808,75.333333,95.94,False
2026-03-17T09,1809,75.375,95.68,False
2026-03-17T10,1810,75.416667,95.42,False
2026-03-17T11,1811,75.458333,95.17,False
2026-03-17T12,1812,75.5,94.91,False
2026-03-17T13,1813,75.541667,94.65,False
2026-03-17T14,1814,75.583333,94.4,False
2026-03-17T15,1815,75.625,94.14,False
2026-03-17T16,1816,75.666667,93.88,False
2026-03-17T17,1817,75.708333,93.63,False
2026-03-17T18,1818,75.75,93.37,False
2026-03-17T19,1819,75.791667,93.11,False
2026-03-17T20,1820,75.833333,92.86,False
2026-03-17T21,1821,75.875,92.6,False
2026-03-17T22,1822,75.916667,92.34,False
2026-03-17T23,1823,75.958333,92.09,False
2026-03-18T00,1824,76.0,91.83,False
2026-03-18T01,1825,76.041667,91.57,False
2026-03-18T02,1826,76.083333,91.31,False
2026-03-18T03,1827,76.125,91.05,False
2026-03-18T04,1828,76.166667,90.79,False
2026-03-18T05,1829,76.208333,90.53,False
2026-03-18T06,1830,76.25,90.27,False
2026-03-18T07,1831,76.291667,90.01,False
2026-03-18T08,1832,76.333333,89.75,False
2026-03-18T09,1833,76.375,89.49,False
2026-03-18T10,1834,76.416667,89.23,False
2026-03-18T11,1835,76.458333,88.97,False
2026-03-18T12,1836,76.5,88.72,False
2026-03-18T13,1837,76.541667,88.46,False
2026-03-18T14,1838,76.583333,88.2,False
2026-03-18T15,1839,76.625,87.94,False
2026-03-18T16,1840,76.666667,87.68,False
2026-03-18T17,1841,76.708333,87.42,False
2026-03-18T18,1842,76.75,87.16,False
2026-03-18T19,1843,76.791667,86.9,False
2026-03-18T20,1844,76.833333,86.64,False
2026-03-18T21,1845,76.875,86.38,False
2026-03-18T22,1846,76.916667,86.12,False
2026-03-18T23,1847,76.958333,85.86,False
2026-03-19T00,1848,77.0,85.6,False
2026-03-19T01,1849,77.041667,85.37,False
2026-03-19T02,1850,77.083333,85.15,False
2026-03-19T03,1851,77.125,84.92,False
2026-03-19T04,1852,77.166667,84.69,False
2026-03-19T05,1853,77.208333,84.46,False
2026-03-19T06,1854,77.25,84.24,False
2026-03-19T07,1855,77.291667,84.01,False
2026-03-19T08,1856,77.333333,83.78,False
2026-03-19T09,1857,77.375,83.55,False
2026-03-19T10,1858,77.416667,83.32,False
2026-03-19T11,1859,77.458333,83.1,False
2026-03-19T12,1860,77.5,82.87,False
2026-03-19T13,1861,77.541667,82.64,False
2026-03-19T14,1862,77.583333,82.41,False
2026-03-19T15,1863,77.625,82.19,False
2026-03-19T16,1864,77.666667,81.96,False
2026-03-19T17,1865,77.708333,81.73,False
2026-03-19T18,1866,77.75,81.5,False
2026-03-19T19,1867,77.791667,81.28,False
2026-03-19T20,1868,77.833333,81.05,False
2026-03-19T21,1869,77.875,80.82,False
2026-03-19T22,1870,77.916667,80.59,False
2026-03-19T23,1871,77.958333,80.37,False
2026-03-20T00,1872,78.0,80.14,False
2026-03-20T01,1873,78.041667,79.89,False
2026-03-20T02,1874,78.083333,79.64,False
2026-03-20T03,1875,78.125,79.39,False
2026-03-20T04,1876,78.166667,79.14,False
2026-03-20T05,1877,78.208333,78.89,False
2026-03-20T06,1878,78.25,78.64,False
2026-03-20T07,1879,78.291667,78.39,False
2026-03-20T08,1880,78.333333,78.14,False
2026-03-20T09,1881,78.375,77.88,False
2026-03-20T10,1882,78.416667,77.63,False
2026-03-20T11,1883,78.458333,77.38,False
2026-03-20T12,1884,78.5,77.13,False
2026-03-20T13,1885,78.541667,76.88,False
2026-03-20T14,1886,78.583333,76.63,False
2026-03-20T15,1887,78.625,76.38,False
2026-03-20T16,1888,78.666667,76.13,False
2026-03-20T17,1889,78.708333,75.88,False
2026-03-20T18,1890,78.75,75.63,False
2026-03-20T19,1891,78.791667,75.38,False
